BusNum,BusNum:1,LineCircuit,LineXFType,XFAuto,XFRegMin,XFRegMax,XFRegTargetType,XFTapMin,XFTapMax,XFStep,XFTableNum,XFRegBus,OPFAreaXFPS,LineXfmr,TimeDomainSelectedXF,XFOPFRegEnforceLimits,XFConfiguration,XFFixedTap,XFFixedTap:1,XFNominalKV,XFNominalKV:1,LineTap,XFMVABase,FileType,FileType:1,FileType:2,UseDelay,UseSecRegRange,MoveDelay,MoveDelay:1,MoveDelay:2,MoveDelay:3,MoveDelay:4,MoveDelay:5,MoveDelay:6,MoveDelay:7,StepsToMove,StepsToMove:1,XFRegMin:1,XFRegMax:1,CustomFloat
110102,110104,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110104,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110103,110104,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110104,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110105,110108,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110108,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,30.333126
110106,110108,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110108,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110107,110108,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110108,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110109,110112,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110112,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-10.633481
110110,110112,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110112,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110111,110112,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110112,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110113,110116,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110116,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-7.462086
110114,110116,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110116,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110115,110116,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110116,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110127,110126,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110126,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,36.493244
110127,110126,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110126,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,36.493244
110161,110160,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110160,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-42.61478
110161,110160,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110160,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-42.61478
110163,110162,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110162,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,14.825053
110166,110165,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110165,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.83819
110170,110169,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110169,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-4.010592
110173,110172,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110172,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.859152
110175,110174,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110174,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,19.793514
110177,110176,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110176,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-8.703033
110188,110191,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110191,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.682464
110189,110191,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110191,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.969921
110190,110191,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110191,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110213,110212,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110212,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-78.368843
110263,110262,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110262,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-33.571739
110274,110273,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110273,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-18.940174
110290,110289,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110289,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.50788
110292,110291,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110291,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.789686
110294,110293,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110293,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,23.978874
110295,110298,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110298,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.128613
110296,110298,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110298,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.866987
110297,110298,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110298,NO ,YES,NO ,NO ,Delta - Gwye,1,1,13.8,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110310,110309,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110309,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.178362
110318,110317,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110317,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,20.106876
110326,110325,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110325,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,11.922455
110330,110329,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110329,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-23.903074
110332,110331,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110331,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.006574
110335,110334,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110334,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,12.729061
110337,110336,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110336,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,26.305283
110339,110338,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110338,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.76787
110340,110343,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110343,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.712458
110341,110343,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110343,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-5.820102
110342,110343,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110343,NO ,YES,NO ,NO ,Delta - Gwye,1,1,24,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110354,110353,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110353,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-25.756094
110358,110357,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110357,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-11.039568
110366,110365,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110365,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,17.727976
110369,110368,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110368,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-9.226834
110376,110375,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110375,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,9.984569
110382,110381,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110381,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,3.724809
110384,110383,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110383,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-3.813503
110388,110387,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110387,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,27.220884
110393,110392,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110392,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.63809
110393,110392,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110392,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,7.63809
110395,110398,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110398,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.08165
110396,110398,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110398,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,2.846343
110397,110398,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110398,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110405,110404,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110404,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-20.865227
110410,110413,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110413,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.33131
110411,110413,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110413,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-0.763684
110412,110413,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110413,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110415,110414,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110414,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.268449
110418,110417,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110417,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.302937
110418,110417,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110417,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.302937
110419,110418,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110418,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-12.326756
110422,110421,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110421,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-1.540287
110430,110429,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110429,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.839784
110430,110429,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110429,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,4.839784
110432,110435,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110435,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0.612918
110433,110435,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110435,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-2.775903
110434,110435,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110435,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
110439,110438,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110438,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,138,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,26.891174
110441,110440,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110440,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.041461
110441,110440,2,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110440,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,345,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-6.041461
110441,110444,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110444,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,138,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,6.457397
110442,110444,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110444,NO ,YES,NO ,NO ,Gwye - Gwye,1,1,69,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,-11.967518
110443,110444,1,Fixed,NO,0.99,1.01,Middle,0.9,1.1,0.00625,0,110444,NO ,YES,NO ,NO ,Delta - Gwye,1,1,18,1,1,100,1 : Ratio in pu of Trans Voltage,"1 : System MVA, Winding Voltage","1 : System MVA, System Voltage 1",NO ,NO ,30,30,15,15,15,15,10,10,1,1,0.51,1.5,0
