BusNum,BusName,BusNomVolt,BusPUVolt,BusAngle,BusG:1,BusB:1,AreaNum,ZoneNum,BANumber,SubNum,BusSlack,BusStatus,BusLongName,BusKVVolt,BusRad,BusE,BusF,BusMCMW,BusMWMCEnergy,BusMWMCCongestion,BusMWMCLosses,BusMCMVAR,BusMvarMCCongestion,BusMvarMCLosses,BusMCVolt,OwnerNum,BusEquiv,BusScale,TimeDomainSelected,LSName,BusMonEle,BusVoltLim,BusVoltLimLow,BusVoltLimHigh,LPOPFConstraint,BusLossSensMW,BusLossSensMVR,DCLossMultiplier,PVmonBusVoltage,PVMonBusVoltageKV,PVmonBusAngle,pvMonVQSense,PVmonBusPLoad,PVmonBusQLoad,PVMonBusShunt,qvBusMinVolt,qvBusMaxVolt,qvBusStepSize,CustomString,CustomString:1,CustomString:2,,,,,,,,,,
110060,LOUISE 3 4,1,1.020829,-5.572472,0,0,7,1,1,15,NO ,Connected,,,newbus 138,1.0208,-0.097258,1.016,-0.0991,56.6333,57.4583,-0.825,0,0.1389,0.1389,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0418,-0.0044,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Louise,Wharton County,Texas
110061,NADA 2 1,138,1.022707,-5.11447,0,0,7,1,1,16,NO ,Connected,,,newbus 138,141.1336,-0.089264,1.0186,-0.0912,56.6797,57.4583,-0.7786,0,0.1006,0.1006,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0425,-0.0035,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Jones Creek,Wharton County,Texas
110062,NADA 2 2,18,1.022707,-5.11447,0,0,7,1,1,16,NO ,Connected,,,newbus 138,18.4087,-0.089264,1.0186,-0.0912,56.6797,57.4583,-0.7786,0,0.1006,0.1006,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0425,-0.0035,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Jones Creek,Wharton County,Texas
110063,NADA 2 3,18,1.022707,-5.11447,0,0,7,1,1,16,NO ,Connected,,,newbus 138,18.4087,-0.089264,1.0186,-0.0912,56.6797,57.4583,-0.7786,0,0.1006,0.1006,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0425,-0.0035,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Jones Creek,Wharton County,Texas
110064,NADA 2 4,1,1.022707,-5.11447,0,0,7,1,1,16,NO ,Connected,,,newbus 138,1.0227,-0.089264,1.0186,-0.0912,56.6797,57.4583,-0.7786,0,0.1006,0.1006,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0425,-0.0035,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Jones Creek,Wharton County,Texas
110065,KENDLETON 1 1,138,1.020383,-11.79856,0,0,7,1,1,17,NO ,Connected,,,newbus 138,140.8128,-0.205924,0.9988,-0.2086,57.0881,57.4583,-0.3702,0,0.0437,0.0437,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0218,-0.0045,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Boling-Iago,Wharton County,Texas
110066,KENDLETON 1 2,24,1.020383,-11.79856,0,0,7,1,1,17,NO ,Connected,,,newbus 138,24.4892,-0.205924,0.9988,-0.2086,57.0881,57.4583,-0.3702,0,0.0437,0.0437,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0218,-0.0045,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Boling-Iago,Wharton County,Texas
110067,KENDLETON 1 3,24,1.020383,-11.79856,0,0,7,1,1,17,NO ,Connected,,,newbus 138,24.4892,-0.205924,0.9988,-0.2086,57.0881,57.4583,-0.3702,0,0.0437,0.0437,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0218,-0.0045,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Boling-Iago,Wharton County,Texas
110068,KENDLETON 1 4,1,1.020383,-11.79856,0,0,7,1,1,17,NO ,Connected,,,newbus 138,1.0204,-0.205924,0.9988,-0.2086,57.0881,57.4583,-0.3702,0,0.0437,0.0437,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0218,-0.0045,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Boling-Iago,Wharton County,Texas
110069,PLEDGER 1 1,138,1.017674,-9.172022,0,0,7,1,1,18,NO ,Connected,,,newbus 138,140.439,-0.160082,1.0047,-0.1622,56.985,57.4583,-0.4733,0,0.0704,0.0704,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0308,-0.0053,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,McCroskey,Matagorda County,Texas
110070,PLEDGER 1 2,13.8,1.017674,-9.172022,0,0,7,1,1,18,NO ,Connected,,,newbus 138,14.0439,-0.160082,1.0047,-0.1622,56.985,57.4583,-0.4733,0,0.0704,0.0704,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0308,-0.0053,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,McCroskey,Matagorda County,Texas
110071,PLEDGER 1 3,13.8,1.017674,-9.172022,0,0,7,1,1,18,NO ,Connected,,,newbus 138,14.0439,-0.160082,1.0047,-0.1622,56.985,57.4583,-0.4733,0,0.0704,0.0704,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0308,-0.0053,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,McCroskey,Matagorda County,Texas
110072,PLEDGER 1 4,1,1.017674,-9.172022,0,0,7,1,1,18,NO ,Connected,,,newbus 138,1.0177,-0.160082,1.0047,-0.1622,56.985,57.4583,-0.4733,0,0.0704,0.0704,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0308,-0.0053,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,McCroskey,Matagorda County,Texas
110073,DANEVANG 1 1,138,1.021921,-6.505312,0,0,7,1,1,19,NO ,Connected,,,newbus 138,141.025,-0.113539,1.0153,-0.1158,56.9322,57.4583,-0.5261,0,0.0618,0.0618,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0396,-0.0039,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,El Campo,Wharton County,Texas
110074,DANEVANG 1 2,13.8,1.021921,-6.505312,0,0,7,1,1,19,NO ,Connected,,,newbus 138,14.1025,-0.113539,1.0153,-0.1158,56.9322,57.4583,-0.5261,0,0.0618,0.0618,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0396,-0.0039,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,El Campo,Wharton County,Texas
110075,DANEVANG 1 3,13.8,1.021921,-6.505312,0,0,7,1,1,19,NO ,Connected,,,newbus 138,14.1025,-0.113539,1.0153,-0.1158,56.9322,57.4583,-0.5261,0,0.0618,0.0618,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0396,-0.0039,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,El Campo,Wharton County,Texas
110076,DANEVANG 1 4,1,1.021921,-6.505312,0,0,7,1,1,19,NO ,Connected,,,newbus 138,1.0219,-0.113539,1.0153,-0.1158,56.9322,57.4583,-0.5261,0,0.0618,0.0618,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0396,-0.0039,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,El Campo,Wharton County,Texas
110077,DANEVANG 2 1,138,1.016264,-7.032708,0,0,7,1,1,20,NO ,Connected,,,newbus 138,140.2445,-0.122744,1.0086,-0.1244,56.8383,57.4583,-0.62,0,0.0926,0.0926,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0345,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Danevang,Wharton County,Texas
110078,DANEVANG 2 2,18,1.016264,-7.032708,0,0,7,1,1,20,NO ,Connected,,,newbus 138,18.2928,-0.122744,1.0086,-0.1244,56.8383,57.4583,-0.62,0,0.0926,0.0926,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0345,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Danevang,Wharton County,Texas
110079,DANEVANG 2 3,18,1.016264,-7.032708,0,0,7,1,1,20,NO ,Connected,,,newbus 138,18.2928,-0.122744,1.0086,-0.1244,56.8383,57.4583,-0.62,0,0.0926,0.0926,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0345,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Danevang,Wharton County,Texas
110080,DANEVANG 2 4,1,1.016264,-7.032708,0,0,7,1,1,20,NO ,Connected,,,newbus 138,1.0163,-0.122744,1.0086,-0.1244,56.8383,57.4583,-0.62,0,0.0926,0.0926,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0345,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Danevang,Wharton County,Texas
110081,ELMATON 1 1,138,1.008685,-3.07405,0,0,7,1,1,21,NO ,Connected,,,newbus 138,139.1986,-0.053652,1.0072,-0.0541,56.7863,57.4583,-0.672,0,0.0868,0.0868,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0497,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110082,ELMATON 1 2,24,1.008685,-3.07405,0,0,7,1,1,21,NO ,Connected,,,newbus 138,24.2084,-0.053652,1.0072,-0.0541,56.7863,57.4583,-0.672,0,0.0868,0.0868,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0497,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110083,ELMATON 1 3,24,1.008685,-3.07405,0,0,7,1,1,21,NO ,Connected,,,newbus 138,24.2084,-0.053652,1.0072,-0.0541,56.7863,57.4583,-0.672,0,0.0868,0.0868,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0497,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110084,ELMATON 1 4,1,1.008685,-3.07405,0,0,7,1,1,21,NO ,Connected,,,newbus 138,1.0087,-0.053652,1.0072,-0.0541,56.7863,57.4583,-0.672,0,0.0868,0.0868,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0497,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110085,BAY CITY 1 1,138,1.022678,-8.952481,0,0,7,1,1,22,NO ,Connected,,,newbus 138,141.1296,-0.15625,1.0102,-0.1591,56.957,57.4583,-0.5013,0,0.0817,0.0817,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0325,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Allenhurst,Matagorda County,Texas
110086,BAY CITY 1 2,18,1.022678,-8.952481,0,0,7,1,1,22,NO ,Connected,,,newbus 138,18.4082,-0.15625,1.0102,-0.1591,56.957,57.4583,-0.5013,0,0.0817,0.0817,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0325,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Allenhurst,Matagorda County,Texas
110087,BAY CITY 1 3,18,1.022678,-8.952481,0,0,7,1,1,22,NO ,Connected,,,newbus 138,18.4082,-0.15625,1.0102,-0.1591,56.957,57.4583,-0.5013,0,0.0817,0.0817,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0325,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Allenhurst,Matagorda County,Texas
110088,BAY CITY 1 4,1,1.022678,-8.952481,0,0,7,1,1,22,NO ,Connected,,,newbus 138,1.0227,-0.15625,1.0102,-0.1591,56.957,57.4583,-0.5013,0,0.0817,0.0817,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0325,-0.0029,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Allenhurst,Matagorda County,Texas
110089,PALACIOS 1 1,138,1.018376,-1.15142,0,0,7,1,1,23,NO ,Connected,,,newbus 138,140.5359,-0.020096,1.0182,-0.0205,56.7226,57.4583,-0.7357,0,0.0942,0.0942,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0591,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Palacios,Matagorda County,Texas
110090,PALACIOS 1 2,18,1.018376,-1.15142,0,0,7,1,1,23,NO ,Connected,,,newbus 138,18.3308,-0.020096,1.0182,-0.0205,56.7226,57.4583,-0.7357,0,0.0942,0.0942,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0591,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Palacios,Matagorda County,Texas
110091,PALACIOS 1 3,18,1.018376,-1.15142,0,0,7,1,1,23,NO ,Connected,,,newbus 138,18.3308,-0.020096,1.0182,-0.0205,56.7226,57.4583,-0.7357,0,0.0942,0.0942,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0591,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Palacios,Matagorda County,Texas
110092,PALACIOS 1 4,1,1.018376,-1.15142,0,0,7,1,1,23,NO ,Connected,,,newbus 138,1.0184,-0.020096,1.0182,-0.0205,56.7226,57.4583,-0.7357,0,0.0942,0.0942,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0591,-0.0058,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Palacios,Matagorda County,Texas
110093,MIDFIELD 1 1,138,1.002877,-2.264251,0,0,7,1,1,24,NO ,Connected,,,newbus 138,138.3971,-0.039519,1.0021,-0.0396,56.7215,57.4583,-0.7368,0,0.1013,0.1013,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0512,-0.0096,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Midfield,Matagorda County,Texas
110094,MIDFIELD 1 2,13.8,0.958049,-5.749919,0,0,7,1,1,24,NO ,Connected,,,newbus 138,13.2211,-0.100355,0.9532,-0.096,56.7315,57.4583,-0.7268,0,0.1087,0.1087,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0457,-0.0137,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Midfield,Matagorda County,Texas
110095,MIDFIELD 1 3,13.8,0.958049,-5.749919,0,0,7,1,1,24,NO ,Connected,,,newbus 138,13.2211,-0.100355,0.9532,-0.096,56.7315,57.4583,-0.7268,0,0.1087,0.1087,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0457,-0.0137,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Midfield,Matagorda County,Texas
110096,MIDFIELD 1 4,1,0.958049,-5.749919,0,0,7,1,1,24,NO ,Connected,,,newbus 138,0.958,-0.100355,0.9532,-0.096,56.7315,57.4583,-0.7268,0,0.1087,0.1087,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0457,-0.0137,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Midfield,Matagorda County,Texas
110097,ELMATON 2 1,138,1.012768,-3.612579,0,0,7,1,1,25,NO ,Connected,,,newbus 138,139.7619,-0.063051,1.0108,-0.0638,56.8321,57.4583,-0.6262,0,0.0752,0.0752,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0488,-0.0063,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110098,ELMATON 2 2,13.8,1.012768,-3.612579,0,0,7,1,1,25,NO ,Connected,,,newbus 138,13.9762,-0.063051,1.0108,-0.0638,56.8321,57.4583,-0.6262,0,0.0752,0.0752,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0488,-0.0063,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110099,ELMATON 2 3,13.8,1.012768,-3.612579,0,0,7,1,1,25,NO ,Connected,,,newbus 138,13.9762,-0.063051,1.0108,-0.0638,56.8321,57.4583,-0.6262,0,0.0752,0.0752,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0488,-0.0063,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110100,ELMATON 2 4,1,1.012768,-3.612579,0,0,7,1,1,25,NO ,Connected,,,newbus 138,1.0128,-0.063051,1.0108,-0.0638,56.8321,57.4583,-0.6262,0,0.0752,0.0752,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0488,-0.0063,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Elmaton,Matagorda County,Texas
110101,PALACIOS 2 1,138,1.028284,-0.421648,0,0,7,1,1,26,NO ,Connected,,,newbus 138,141.9032,-0.007359,1.0283,-0.0076,56.718,57.4583,-0.7403,0,0.0924,0.0924,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0613,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Collegeport,Matagorda County,Texas
110102,PALACIOS 2 2,13.8,1.028284,-0.421648,0,0,7,1,1,26,NO ,Connected,,,newbus 138,14.1903,-0.007359,1.0283,-0.0076,56.718,57.4583,-0.7403,0,0.0924,0.0924,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0613,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Collegeport,Matagorda County,Texas
110103,PALACIOS 2 3,13.8,1.028284,-0.421648,0,0,7,1,1,26,NO ,Connected,,,newbus 138,14.1903,-0.007359,1.0283,-0.0076,56.718,57.4583,-0.7403,0,0.0924,0.0924,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0613,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Collegeport,Matagorda County,Texas
110104,PALACIOS 2 4,1,1.028284,-0.421648,0,0,7,1,1,26,NO ,Connected,,,newbus 138,1.0283,-0.007359,1.0283,-0.0076,56.718,57.4583,-0.7403,0,0.0924,0.0924,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0613,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Collegeport,Matagorda County,Texas
110105,MATAGORDA 2 1,138,1.022456,-2.281388,0,0,7,1,1,27,NO ,Connected,,,newbus 138,141.099,-0.039818,1.0216,-0.0407,56.7739,57.4583,-0.6844,0,0.0957,0.0957,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0559,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Matagorda,Matagorda County,Texas
110106,MATAGORDA 2 2,18,1.022456,-2.281388,0,0,7,1,1,27,NO ,Connected,,,newbus 138,18.4042,-0.039818,1.0216,-0.0407,56.7739,57.4583,-0.6844,0,0.0957,0.0957,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0559,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Matagorda,Matagorda County,Texas
110107,MATAGORDA 2 3,18,1.022456,-2.281388,0,0,7,1,1,27,NO ,Connected,,,newbus 138,18.4042,-0.039818,1.0216,-0.0407,56.7739,57.4583,-0.6844,0,0.0957,0.0957,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0559,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Matagorda,Matagorda County,Texas
110108,MATAGORDA 2 4,1,1.022456,-2.281388,0,0,7,1,1,27,NO ,Connected,,,newbus 138,1.0225,-0.039818,1.0216,-0.0407,56.7739,57.4583,-0.6844,0,0.0957,0.0957,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0559,-0.005,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Matagorda,Matagorda County,Texas
110109,SWEENY 1 1,138,1.029722,-10.454248,0,0,7,1,1,28,NO ,Connected,,,newbus 138,142.1016,-0.182461,1.0126,-0.1868,56.987,57.4583,-0.4713,0,0.0819,0.0819,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0284,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sugar Valley,Matagorda County,Texas
110110,SWEENY 1 2,13.8,1.029722,-10.454248,0,0,7,1,1,28,NO ,Connected,,,newbus 138,14.2102,-0.182461,1.0126,-0.1868,56.987,57.4583,-0.4713,0,0.0819,0.0819,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0284,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sugar Valley,Matagorda County,Texas
110111,SWEENY 1 3,13.8,1.029722,-10.454248,0,0,7,1,1,28,NO ,Connected,,,newbus 138,14.2102,-0.182461,1.0126,-0.1868,56.987,57.4583,-0.4713,0,0.0819,0.0819,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0284,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sugar Valley,Matagorda County,Texas
110112,SWEENY 1 4,1,1.029722,-10.454248,0,0,7,1,1,28,NO ,Connected,,,newbus 138,1.0297,-0.182461,1.0126,-0.1868,56.987,57.4583,-0.4713,0,0.0819,0.0819,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0284,0.0003,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Sugar Valley,Matagorda County,Texas
110113,EDNA 2 1,138,1.031641,-1.425947,0,0,7,1,1,29,NO ,Connected,,,newbus 138,142.3665,-0.024887,1.0313,-0.0257,56.3823,57.4583,-1.076,0,0.103,0.103,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0569,-0.002,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Speaks,Lavaca County,Texas
110114,EDNA 2 2,18,1.031641,-1.425947,0,0,7,1,1,29,NO ,Connected,,,newbus 138,18.5695,-0.024887,1.0313,-0.0257,56.3823,57.4583,-1.076,0,0.103,0.103,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0569,-0.002,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Speaks,Lavaca County,Texas
110115,EDNA 2 3,18,1.031641,-1.425947,0,0,7,1,1,29,NO ,Connected,,,newbus 138,18.5695,-0.024887,1.0313,-0.0257,56.3823,57.4583,-1.076,0,0.103,0.103,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0569,-0.002,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Speaks,Lavaca County,Texas
110116,EDNA 2 4,1,1.031641,-1.425947,0,0,7,1,1,29,NO ,Connected,,,newbus 138,1.0316,-0.024887,1.0313,-0.0257,56.3823,57.4583,-1.076,0,0.103,0.103,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0569,-0.002,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Speaks,Lavaca County,Texas
110117,MARKHAM 1 1,138,1.007427,-3.600652,0,0,7,1,1,30,NO ,Connected,,,newbus 138,139.025,-0.062843,1.0054,-0.0633,56.7828,57.4583,-0.6755,0,0.0958,0.0958,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0469,-0.008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Markham,Matagorda County,Texas
110118,ALTAIR 1 1,138,1.020682,-7.104363,0,0,7,1,1,31,NO ,Connected,,,newbus 138,140.8541,-0.123995,1.0128,-0.1262,56.5794,57.4583,-0.8789,0,0.1677,0.1677,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0343,-0.0034,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Garwood,Colorado County,Texas
110119,CEDAR LANE 2 1,138,1.010647,-8.258039,0,0,7,1,1,32,NO ,Connected,,,newbus 138,139.4693,-0.14413,1.0002,-0.1452,56.9475,57.4583,-0.5108,0,0.0801,0.0801,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0313,-0.0071,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cedar Lane,Matagorda County,Texas
110120,BAY CITY 2 1,138,1.020641,-5.266683,0,0,7,1,1,33,NO ,Connected,,,newbus 138,140.8485,-0.091921,1.0163,-0.0937,56.9299,57.4583,-0.5284,0,0.057,0.057,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0453,-0.0046,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Bay City,Matagorda County,Texas
