SubNum,SubName,SubID,Latitude,Longitude,LatitudeString,LongitudeString
307,KEMAH 4,307,29.5224,-95.0496, 29:31:20.640 N, 95:02:58.560 W
308,BACLIFF 1,308,29.4991,-94.9946, 29:29:56.760 N, 94:59:40.560 W
309,LEAGUE CITY 4,309,29.507,-95.0854, 29:30:25.200 N, 95:05:07.440 W
310,DICKINSON 1,310,29.4754,-95.041, 29:28:31.440 N, 95:02:27.600 W
311,SEABROOK 3,311,29.5811,-95.0574, 29:34:51.960 N, 95:03:26.640 W
312,FRIENDSWOOD 3,312,29.5318,-95.1718, 29:31:54.480 N, 95:10:18.480 W
313,PEARLAND 1,313,29.6108,-95.2581, 29:36:38.880 N, 95:15:29.160 W
314,PEARLAND 2,314,29.5911,-95.2809, 29:35:27.960 N, 95:16:51.240 W
315,PEARLAND 3,315,29.5948,-95.2348, 29:35:41.280 N, 95:14:05.280 W
316,SOUTH HOUSTON 1,316,29.5999,-95.2147, 29:35:59.640 N, 95:12:52.920 W
317,PEARLAND 4,317,29.5204,-95.2841, 29:31:13.440 N, 95:17:02.760 W
318,PEARLAND 5,318,29.5447,-95.2473, 29:32:40.920 N, 95:14:50.280 W
319,PEARLAND 6,319,29.5471,-95.2959, 29:32:49.560 N, 95:17:45.240 W
320,FRIENDSWOOD 4,320,29.5412,-95.1873, 29:32:28.320 N, 95:11:14.280 W
321,WEBSTER 6,321,29.5948,-95.1815, 29:35:41.280 N, 95:10:53.400 W
322,PEARLAND 7,322,29.5664,-95.2724, 29:33:59.040 N, 95:16:20.640 W
323,WEBSTER 7,323,29.5745,-95.1484, 29:34:28.200 N, 95:08:54.240 W
324,PEARLAND 8,324,29.5711,-95.2311, 29:34:15.960 N, 95:13:51.960 W
325,FRIENDSWOOD 5,325,29.5285,-95.2204, 29:31:42.600 N, 95:13:13.440 W
326,FRIENDSWOOD 6,326,29.4913,-95.2179, 29:29:28.680 N, 95:13:04.440 W
327,FRIENDSWOOD 7,327,29.5078,-95.1924, 29:30:28.080 N, 95:11:32.640 W
328,FRIENDSWOOD 8,328,29.5461,-95.2163, 29:32:45.960 N, 95:12:58.680 W
329,FRIENDSWOOD 9,329,29.5849,-95.2102, 29:35:05.640 N, 95:12:36.720 W
330,CLUTE 1,330,28.9711,-95.3739, 28:58:15.960 N, 95:22:26.040 W
331,FREEPORT 1,331,28.9651,-95.3203, 28:57:54.360 N, 95:19:13.080 W
332,CLUTE 2,332,29.0568,-95.4294, 29:03:24.480 N, 95:25:45.840 W
333,CLUTE 3,333,29.0514,-95.3897, 29:03:05.040 N, 95:23:22.920 W
334,LAKE JACKSON 1,334,29.0333,-95.467, 29:01:59.880 N, 95:28:01.200 W
335,LAKE JACKSON 2,335,29.0255,-95.4443, 29:01:31.800 N, 95:26:39.480 W
336,BRAZORIA 1,336,28.7928,-95.5733, 28:47:34.080 N, 95:34:23.880 W
337,CLUTE 4,337,29.025,-95.4167, 29:01:30.000 N, 95:25:00.120 W
338,BRAZORIA 2,338,28.9497,-95.5128, 28:56:58.920 N, 95:30:46.080 W
339,BEASLEY 1,339,29.528,-95.9789, 29:31:40.800 N, 95:58:44.040 W
340,SIMONTON 1,340,29.6854,-95.9903, 29:41:07.440 N, 95:59:25.080 W
341,ORCHARD 1,341,29.6107,-95.9766, 29:36:38.520 N, 95:58:35.760 W
342,KENDLETON 2,342,29.472,-96.0105, 29:28:19.200 N, 96:00:37.800 W
343,FULSHEAR 1,343,29.6786,-95.9274, 29:40:42.960 N, 95:55:38.640 W
344,ROSENBERG 1,344,29.5524,-95.9003, 29:33:08.640 N, 95:54:01.080 W
345,FULSHEAR 2,345,29.6727,-95.9129, 29:40:21.720 N, 95:54:46.440 W
346,TOMBALL 7,346,30.0217,-95.581, 30:01:18.120 N, 95:34:51.600 W
347,TOMBALL 8,347,30.0893,-95.6008, 30:05:21.480 N, 95:36:02.880 W
348,TOMBALL 9,348,30.0982,-95.513, 30:05:53.520 N, 95:30:46.800 W
349,TOMBALL 10,349,30.0122,-95.5522, 30:00:43.920 N, 95:33:07.920 W
350,TOMBALL 11,350,30.0194,-95.5306, 30:01:09.840 N, 95:31:50.160 W
351,TOMBALL 12,351,30.055,-95.524, 30:03:18.000 N, 95:31:26.400 W
352,TOMBALL 13,352,30.0404,-95.5877, 30:02:25.440 N, 95:35:15.720 W
353,SPRING 1,353,29.9989,-95.4873, 29:59:56.040 N, 95:29:14.280 W
354,SPRING 2,354,30.016,-95.4687, 30:00:57.600 N, 95:28:07.320 W
355,SPRING 3,355,30.0401,-95.4757, 30:02:24.360 N, 95:28:32.520 W
356,TOMBALL 14,356,30.0899,-95.5393, 30:05:23.640 N, 95:32:21.480 W
357,SPRING 4,357,30.0793,-95.4703, 30:04:45.480 N, 95:28:13.080 W
358,SPRING 5,358,30.0581,-95.4637, 30:03:29.160 N, 95:27:49.320 W
359,TOMBALL 15,359,29.9889,-95.5153, 29:59:20.040 N, 95:30:55.080 W
360,TOMBALL 16,360,30.1015,-95.5666, 30:06:05.400 N, 95:33:59.760 W
361,TOMBALL 17,361,30.0592,-95.5669, 30:03:33.120 N, 95:34:00.840 W
362,TOMBALL 18,362,30.031,-95.5275, 30:01:51.600 N, 95:31:39.000 W
363,TOMBALL 19,363,30.0575,-95.4999, 30:03:27.000 N, 95:29:59.640 W
364,TOMBALL 20,364,30.061,-95.6072, 30:03:39.600 N, 95:36:25.920 W
365,TOMBALL 21,365,30.0273,-95.4983, 30:01:38.280 N, 95:29:53.880 W
366,LA PORTE 1,366,29.6579,-95.0867, 29:39:28.440 N, 95:05:12.120 W
367,DEER PARK 1,367,29.7212,-95.1283, 29:43:16.320 N, 95:07:41.880 W
368,DEER PARK 2,368,29.7333,-95.0908, 29:43:59.880 N, 95:05:26.880 W
369,LA PORTE 2,369,29.6455,-95.0581, 29:38:43.800 N, 95:03:29.160 W
370,DEER PARK 3,370,29.6967,-95.0959, 29:41:48.120 N, 95:05:45.240 W
371,DEER PARK 4,371,29.7016,-95.121, 29:42:05.760 N, 95:07:15.600 W
372,LA PORTE 3,372,29.6803,-95.0669, 29:40:49.080 N, 95:04:00.840 W
373,LA PORTE 4,373,29.6617,-95.02, 29:39:42.120 N, 95:01:12.000 W
374,SEABROOK 4,374,29.6183,-95.0167, 29:37:05.880 N, 95:01:00.120 W
375,DEER PARK 5,375,29.6768,-95.1204, 29:40:36.480 N, 95:07:13.440 W
376,DEER PARK 6,376,29.6879,-95.1346, 29:41:16.440 N, 95:08:04.560 W
377,WEBSTER 8,377,29.6,-95.1157, 29:36:00.000 N, 95:06:56.520 W
378,LA PORTE 5,378,29.7139,-95.0648, 29:42:50.040 N, 95:03:53.280 W
379,SEABROOK 5,379,29.6174,-95.0551, 29:37:02.640 N, 95:03:18.360 W
380,SEABROOK 6,380,29.6264,-95.0833, 29:37:35.040 N, 95:04:59.880 W
381,LA PORTE 6,381,29.6957,-95.0397, 29:41:44.520 N, 95:02:22.920 W
382,LA PORTE 7,382,29.6652,-95.0725, 29:39:54.720 N, 95:04:21.000 W
383,DEER PARK 7,383,29.6659,-95.1464, 29:39:57.240 N, 95:08:47.040 W
384,DEER PARK 8,384,29.7257,-95.1099, 29:43:32.520 N, 95:06:35.640 W
385,BAYTOWN 9,385,29.6773,-95.0016, 29:40:38.280 N, 95:00:05.760 W
386,WEBSTER 9,386,29.5913,-95.1374, 29:35:28.680 N, 95:08:14.640 W
387,CHANNELVIEW 12,387,29.75,-95.0791, 29:45:00.000 N, 95:04:44.760 W
388,LA PORTE 8,388,29.7001,-95.0723, 29:42:00.360 N, 95:04:20.280 W
389,DEER PARK 9,389,29.6612,-95.1097, 29:39:40.320 N, 95:06:34.920 W
390,DEER PARK 10,390,29.712,-95.1392, 29:42:43.200 N, 95:08:21.120 W
391,SEABROOK 7,391,29.6249,-95.0449, 29:37:29.640 N, 95:02:41.640 W
392,DEER PARK 11,392,29.645,-95.1434, 29:38:42.000 N, 95:08:36.240 W
393,WEST COLUMBIA 1,393,29.1307,-95.6308, 29:07:50.520 N, 95:37:50.880 W
394,BRAZORIA 3,394,29.0064,-95.6099, 29:00:23.040 N, 95:36:35.640 W
395,BRAZORIA 4,395,29.0442,-95.5734, 29:02:39.120 N, 95:34:24.240 W
396,CEDAR LANE 3,396,29.024,-95.6685, 29:01:26.400 N, 95:40:06.600 W
397,WEST COLUMBIA 2,397,29.1865,-95.6976, 29:11:11.400 N, 95:41:51.360 W
398,SWEENY 2,398,29.0991,-95.7241, 29:05:56.760 N, 95:43:26.760 W
399,SWEENY 3,399,29.0374,-95.7314, 29:02:14.640 N, 95:43:53.040 W
400,SWEENY 4,400,29.1279,-95.7983, 29:07:40.440 N, 95:47:53.880 W
401,KATY 73,401,29.7999,-95.729, 29:47:59.640 N, 95:43:44.400 W
402,KATY 74,402,29.8188,-95.7466, 29:49:07.680 N, 95:44:47.760 W
403,KATY 75,403,29.7746,-95.7837, 29:46:28.560 N, 95:47:01.320 W
404,KATY 76,404,29.7734,-95.7156, 29:46:24.240 N, 95:42:56.160 W
405,KATY 77,405,29.8368,-95.802, 29:50:12.480 N, 95:48:07.200 W
406,KATY 78,406,29.7854,-95.6878, 29:47:07.440 N, 95:41:16.080 W
407,KATY 79,407,29.7529,-95.7382, 29:45:10.440 N, 95:44:17.520 W
408,KATY 80,408,29.8032,-95.8122, 29:48:11.520 N, 95:48:43.920 W
409,KATY 81,409,29.7688,-95.7527, 29:46:07.680 N, 95:45:09.720 W
410,KATY 82,410,29.8231,-95.7076, 29:49:23.160 N, 95:42:27.360 W
411,HOCKLEY 3,411,30.0479,-95.8814, 30:02:52.440 N, 95:52:53.040 W
412,CYPRESS 32,412,30.0112,-95.7448, 30:00:40.320 N, 95:44:41.280 W
413,CYPRESS 33,413,29.985,-95.6994, 29:59:06.000 N, 95:41:57.840 W
414,CYPRESS 34,414,29.9522,-95.7209, 29:57:07.920 N, 95:43:15.240 W
415,HOCKLEY 4,415,30.0488,-95.7917, 30:02:55.680 N, 95:47:30.120 W
416,WALLER 3,416,30.0757,-95.8817, 30:04:32.520 N, 95:52:54.120 W
417,CYPRESS 35,417,29.9942,-95.6795, 29:59:39.120 N, 95:40:46.200 W
418,CYPRESS 36,418,30.0306,-95.6777, 30:01:50.160 N, 95:40:39.720 W
419,CYPRESS 37,419,29.9969,-95.7378, 29:59:48.840 N, 95:44:16.080 W
420,HOCKLEY 5,420,29.9847,-95.8736, 29:59:04.920 N, 95:52:24.960 W
421,CYPRESS 38,421,30.0568,-95.7201, 30:03:24.480 N, 95:43:12.360 W
422,SUGAR LAND 1,422,29.5867,-95.667, 29:35:12.120 N, 95:40:01.200 W
423,SUGAR LAND 2,423,29.6352,-95.6046, 29:38:06.720 N, 95:36:16.560 W
424,SUGAR LAND 3,424,29.5786,-95.5858, 29:34:42.960 N, 95:35:08.880 W
425,STAFFORD 1,425,29.622,-95.5831, 29:37:19.200 N, 95:34:59.160 W
426,SUGAR LAND 4,426,29.6348,-95.6213, 29:38:05.280 N, 95:37:16.680 W
427,SUGAR LAND 5,427,29.5986,-95.6668, 29:35:54.960 N, 95:40:00.480 W
428,STAFFORD 2,428,29.6338,-95.5797, 29:38:01.680 N, 95:34:46.920 W
429,SUGAR LAND 6,429,29.6424,-95.6058, 29:38:32.640 N, 95:36:20.880 W
430,SUGAR LAND 7,430,29.6303,-95.6789, 29:37:49.080 N, 95:40:44.040 W
431,SUGAR LAND 8,431,29.6424,-95.5902, 29:38:32.640 N, 95:35:24.720 W
432,SUGAR LAND 9,432,29.6293,-95.623, 29:37:45.480 N, 95:37:22.800 W
433,SUGAR LAND 10,433,29.5568,-95.6194, 29:33:24.480 N, 95:37:09.840 W
434,SUGAR LAND 11,434,29.5527,-95.6647, 29:33:09.720 N, 95:39:52.920 W
435,SUGAR LAND 12,435,29.6328,-95.6335, 29:37:58.080 N, 95:38:00.600 W
436,SUGAR LAND 13,436,29.5795,-95.6325, 29:34:46.200 N, 95:37:57.000 W
437,THOMPSONS 1,437,29.5064,-95.6215, 29:30:23.040 N, 95:37:17.400 W
438,SUGAR LAND 14,438,29.6463,-95.6723, 29:38:46.680 N, 95:40:20.280 W
439,SUGAR LAND 15,439,29.5835,-95.6584, 29:35:00.600 N, 95:39:30.240 W
440,SUGAR LAND 16,440,29.5572,-95.6343, 29:33:25.920 N, 95:38:03.480 W
441,SUGAR LAND 17,441,29.5949,-95.6924, 29:35:41.640 N, 95:41:32.640 W
442,SUGAR LAND 18,442,29.5863,-95.6127, 29:35:10.680 N, 95:36:45.720 W
443,SUGAR LAND 19,443,29.6386,-95.6722, 29:38:18.960 N, 95:40:19.920 W
444,SUGAR LAND 20,444,29.5699,-95.6017, 29:34:11.640 N, 95:36:06.120 W
445,SUGAR LAND 21,445,29.6233,-95.6844, 29:37:23.880 N, 95:41:03.840 W
446,SUGAR LAND 22,446,29.6445,-95.6531, 29:38:40.200 N, 95:39:11.160 W
447,SUGAR LAND 23,447,29.6218,-95.6264, 29:37:18.480 N, 95:37:35.040 W
448,SUGAR LAND 24,448,29.6077,-95.6327, 29:36:27.720 N, 95:37:57.720 W
449,SUGAR LAND 25,449,29.6129,-95.6208, 29:36:46.440 N, 95:37:14.880 W
450,SUGAR LAND 26,450,29.5989,-95.6802, 29:35:56.040 N, 95:40:48.720 W
451,SUGAR LAND 27,451,29.5856,-95.6862, 29:35:08.160 N, 95:41:10.320 W
452,SUGAR LAND 28,452,29.602,-95.6585, 29:36:07.200 N, 95:39:30.600 W
453,SUGAR LAND 29,453,29.5969,-95.6457, 29:35:48.840 N, 95:38:44.520 W
454,SUGAR LAND 30,454,29.5951,-95.6351, 29:35:42.360 N, 95:38:06.360 W
455,SUGAR LAND 31,455,29.5951,-95.6192, 29:35:42.360 N, 95:37:09.120 W
456,SUGAR LAND 32,456,29.5849,-95.6533, 29:35:05.640 N, 95:39:11.880 W
457,SUGAR LAND 33,457,29.5591,-95.6767, 29:33:32.760 N, 95:40:36.120 W
458,SUGAR LAND 34,458,29.5471,-95.6783, 29:32:49.560 N, 95:40:41.880 W
459,SUGAR LAND 35,459,29.57,-95.6399, 29:34:12.000 N, 95:38:23.640 W
460,SUGAR LAND 36,460,29.5662,-95.6275, 29:33:58.320 N, 95:37:39.000 W
461,SUGAR LAND 37,461,29.5252,-95.6672, 29:31:30.720 N, 95:40:01.920 W
462,SUGAR LAND 38,462,29.6407,-95.5918, 29:38:26.520 N, 95:35:30.480 W
463,SUGAR LAND 39,463,29.6182,-95.5876, 29:37:05.520 N, 95:35:15.360 W
464,STAFFORD 3,464,29.6127,-95.5757, 29:36:45.720 N, 95:34:32.520 W
465,SUGAR LAND 40,465,29.6103,-95.603, 29:36:37.080 N, 95:36:10.800 W
466,SUGAR LAND 41,466,29.5992,-95.5854, 29:35:57.120 N, 95:35:07.440 W
467,SUGAR LAND 42,467,29.5735,-95.6176, 29:34:24.600 N, 95:37:03.360 W
468,SUGAR LAND 43,468,29.5854,-95.5957, 29:35:07.440 N, 95:35:44.520 W
469,STAFFORD 4,469,29.5769,-95.5814, 29:34:36.840 N, 95:34:53.040 W
470,STAFFORD 5,470,29.5873,-95.5693, 29:35:14.280 N, 95:34:09.480 W
471,STAFFORD 6,471,29.5749,-95.5608, 29:34:29.640 N, 95:33:38.880 W
472,SUGAR LAND 44,472,29.5612,-95.6023, 29:33:40.320 N, 95:36:08.280 W
473,MISSOURI CITY 1,473,29.5522,-95.5865, 29:33:07.920 N, 95:35:11.400 W
474,MISSOURI CITY 2,474,29.5499,-95.565, 29:32:59.640 N, 95:33:54.000 W
475,MISSOURI CITY 3,475,29.5582,-95.5556, 29:33:29.520 N, 95:33:20.160 W
476,MISSOURI CITY 4,476,29.539,-95.578, 29:32:20.400 N, 95:34:40.800 W
477,SUGAR LAND 45,477,29.6139,-95.684, 29:36:50.040 N, 95:41:02.400 W
478,STAFFORD 7,478,29.5997,-95.5677, 29:35:58.920 N, 95:34:03.720 W
479,SUGAR LAND 46,479,29.6375,-95.693, 29:38:15.000 N, 95:41:34.800 W
480,SUGAR LAND 47,480,29.6197,-95.6505, 29:37:10.920 N, 95:39:01.800 W
481,THOMPSONS 2,481,29.477,-95.6349, 29:28:37.200 N, 95:38:05.640 W
482,THOMPSONS 3,482,29.477,-95.6349, 29:28:37.200 N, 95:38:05.640 W
483,SUGAR LAND 48,483,29.6199,-95.6402, 29:37:11.640 N, 95:38:24.720 W
484,SUGAR LAND 49,484,29.5783,-95.5993, 29:34:41.880 N, 95:35:57.480 W
485,SUGAR LAND 50,485,29.5827,-95.625, 29:34:57.720 N, 95:37:30.000 W
486,SUGAR LAND 51,486,29.6434,-95.6279, 29:38:36.240 N, 95:37:40.440 W
487,SUGAR LAND 52,487,29.5713,-95.6821, 29:34:16.680 N, 95:40:55.560 W
488,SUGAR LAND 53,488,29.5516,-95.6609, 29:33:05.760 N, 95:39:39.240 W
489,SUGAR LAND 54,489,29.6239,-95.6025, 29:37:26.040 N, 95:36:09.000 W
490,SUGAR LAND 55,490,29.5988,-95.5988, 29:35:55.680 N, 95:35:55.680 W
491,SUGAR LAND 56,491,29.5974,-95.6089, 29:35:50.640 N, 95:36:32.040 W
492,SUGAR LAND 57,492,29.5866,-95.6087, 29:35:11.760 N, 95:36:31.320 W
493,STAFFORD 8,493,29.5848,-95.5776, 29:35:05.280 N, 95:34:39.360 W
494,STAFFORD 9,494,29.6052,-95.5709, 29:36:18.720 N, 95:34:15.240 W
495,MISSOURI CITY 5,495,29.565,-95.5767, 29:33:54.000 N, 95:34:36.120 W
496,MISSOURI CITY 6,496,29.5632,-95.5701, 29:33:47.520 N, 95:34:12.360 W
497,SUGAR LAND 58,497,29.6351,-95.6802, 29:38:06.360 N, 95:40:48.720 W
498,STAFFORD 10,498,29.6415,-95.5764, 29:38:29.400 N, 95:34:35.040 W
499,SUGAR LAND 59,499,29.6415,-95.6135, 29:38:29.400 N, 95:36:48.600 W
500,SUGAR LAND 60,500,29.5573,-95.63, 29:33:26.280 N, 95:37:48.000 W
501,SUGAR LAND 61,501,29.5907,-95.629, 29:35:26.520 N, 95:37:44.400 W
502,SUGAR LAND 62,502,29.5809,-95.6109, 29:34:51.240 N, 95:36:39.240 W
503,SUGAR LAND 63,503,29.5744,-95.6052, 29:34:27.840 N, 95:36:18.720 W
504,SUGAR LAND 64,504,29.6254,-95.6119, 29:37:31.440 N, 95:36:42.840 W
505,STAFFORD 11,505,29.5758,-95.5811, 29:34:32.880 N, 95:34:51.960 W
506,HOUSTON 5,506,29.7534,-95.3885, 29:45:12.240 N, 95:23:18.600 W
507,HOUSTON 6,507,29.7717,-95.4135, 29:46:18.120 N, 95:24:48.600 W
508,HOUSTON 7,508,29.7891,-95.3326, 29:47:20.760 N, 95:19:57.360 W
509,HOUSTON 8,509,29.8285,-95.4196, 29:49:42.600 N, 95:25:10.560 W
510,HOUSTON 9,510,29.8211,-95.3396, 29:49:15.960 N, 95:20:22.560 W
511,HOUSTON 10,511,29.801,-95.3895, 29:48:03.600 N, 95:23:22.200 W
512,HOUSTON 11,512,29.8413,-95.3735, 29:50:28.680 N, 95:22:24.600 W
513,HOUSTON 12,513,29.8231,-95.4258, 29:49:23.160 N, 95:25:32.880 W
514,HOUSTON 13,514,29.8024,-95.3188, 29:48:08.640 N, 95:19:07.680 W
515,HOUSTON 14,515,29.8578,-95.3733, 29:51:28.080 N, 95:22:23.880 W
516,HOUSTON 15,516,29.8009,-95.3609, 29:48:03.240 N, 95:21:39.240 W
517,HOUSTON 16,517,29.7558,-95.404, 29:45:20.880 N, 95:24:14.400 W
518,HOUSTON 17,518,29.8514,-95.4178, 29:51:05.040 N, 95:25:04.080 W
519,HOUSTON 18,519,29.7949,-95.41, 29:47:41.640 N, 95:24:36.000 W
520,HOUSTON 19,520,29.775,-95.3806, 29:46:30.000 N, 95:22:50.160 W
521,HOUSTON 20,521,29.8019,-95.4401, 29:48:06.840 N, 95:26:24.360 W
522,HOUSTON 21,522,29.8326,-95.3845, 29:49:57.360 N, 95:23:04.200 W
523,ANGLETON 1,523,29.1479,-95.3732, 29:08:52.440 N, 95:22:23.520 W
524,DANBURY 1,524,29.247,-95.3912, 29:14:49.200 N, 95:23:28.320 W
525,ANGLETON 2,525,29.1914,-95.4397, 29:11:29.040 N, 95:26:22.920 W
526,ANGLETON 3,526,29.2086,-95.5213, 29:12:30.960 N, 95:31:16.680 W
527,ROSHARON 1,527,29.3119,-95.4605, 29:18:42.840 N, 95:27:37.800 W
528,DANBURY 2,528,29.2466,-95.3363, 29:14:47.760 N, 95:20:10.680 W
529,ANGLETON 4,529,29.1455,-95.4243, 29:08:43.800 N, 95:25:27.480 W
530,ANGLETON 5,530,29.1418,-95.5274, 29:08:30.480 N, 95:31:38.640 W
531,DANBURY 3,531,29.1388,-95.2289, 29:08:19.680 N, 95:13:44.040 W
532,ANGLETON 6,532,29.1676,-95.431, 29:10:03.360 N, 95:25:51.600 W
533,GUY 1,533,29.3509,-95.7312, 29:21:03.240 N, 95:43:52.320 W
534,THOMPSONS 4,534,29.3891,-95.6483, 29:23:20.760 N, 95:38:53.880 W
535,NEEDVILLE 1,535,29.4109,-95.8517, 29:24:39.240 N, 95:51:06.120 W
536,ROSENBERG 2,536,29.4614,-95.8679, 29:27:41.040 N, 95:52:04.440 W
537,NEEDVILLE 2,537,29.3746,-95.9015, 29:22:28.560 N, 95:54:05.400 W
538,NEEDVILLE 3,538,29.4258,-95.7807, 29:25:32.880 N, 95:46:50.520 W
539,GUY 2,539,29.3112,-95.7915, 29:18:40.320 N, 95:47:29.400 W
540,GUY 3,540,29.2799,-95.7287, 29:16:47.640 N, 95:43:43.320 W
541,NEEDVILLE 4,541,29.4234,-95.8399, 29:25:24.240 N, 95:50:23.640 W
542,NEEDVILLE 5,542,29.3683,-95.7821, 29:22:05.880 N, 95:46:55.560 W
543,HUMBLE 9,543,29.995,-95.2578, 29:59:42.000 N, 95:15:28.080 W
544,KINGWOOD 1,544,30.0572,-95.1638, 30:03:25.920 N, 95:09:49.680 W
545,KINGWOOD 2,545,30.0874,-95.2287, 30:05:14.640 N, 95:13:43.320 W
546,HUFFMAN 2,546,30.0008,-95.1518, 30:00:02.880 N, 95:09:06.480 W
547,HUFFMAN 3,547,30.0483,-95.0998, 30:02:53.880 N, 95:05:59.280 W
548,KINGWOOD 3,548,30.05,-95.2261, 30:03:00.000 N, 95:13:33.960 W
549,KINGWOOD 4,549,29.9754,-95.1997, 29:58:31.440 N, 95:11:58.920 W
550,KINGWOOD 5,550,29.9617,-95.1728, 29:57:42.120 N, 95:10:22.080 W
551,KINGWOOD 6,551,29.9965,-95.1917, 29:59:47.400 N, 95:11:30.120 W
552,KINGWOOD 7,552,30.0375,-95.199, 30:02:15.000 N, 95:11:56.400 W
553,HUMBLE 10,553,29.9914,-95.2679, 29:59:29.040 N, 95:16:04.440 W
554,HUFFMAN 4,554,30.0807,-95.1224, 30:04:50.520 N, 95:07:20.640 W
555,KINGWOOD 8,555,30.0695,-95.1937, 30:04:10.200 N, 95:11:37.320 W
556,KINGWOOD 9,556,30.0617,-95.2461, 30:03:42.120 N, 95:14:45.960 W
557,HUFFMAN 5,557,29.9956,-95.0998, 29:59:44.160 N, 95:05:59.280 W
558,ANAHUAC 1,558,29.5997,-94.715, 29:35:58.920 N, 94:42:54.000 W
559,PORT BOLIVAR 1,559,29.4507,-94.6446, 29:27:02.520 N, 94:38:40.560 W
560,HOUSTON 22,560,29.7452,-95.3729, 29:44:42.720 N, 95:22:22.440 W
561,HOUSTON 23,561,29.7422,-95.3501, 29:44:31.920 N, 95:21:00.360 W
562,HOUSTON 24,562,29.7082,-95.3824, 29:42:29.520 N, 95:22:56.640 W
563,HOUSTON 25,563,29.6956,-95.377, 29:41:44.160 N, 95:22:37.200 W
564,HOUSTON 26,564,29.7155,-95.3601, 29:42:55.800 N, 95:21:36.360 W
565,HOUSTON 27,565,29.7261,-95.3855, 29:43:33.960 N, 95:23:07.800 W
566,HOUSTON 28,566,29.7784,-95.3029, 29:46:42.240 N, 95:18:10.440 W
567,GALENA PARK 8,567,29.7444,-95.2712, 29:44:39.840 N, 95:16:16.320 W
568,GALENA PARK 9,568,29.7379,-95.2975, 29:44:16.440 N, 95:17:51.000 W
569,SOUTH HOUSTON 2,569,29.6828,-95.297, 29:40:58.080 N, 95:17:49.200 W
570,SOUTH HOUSTON 3,570,29.6594,-95.3158, 29:39:33.840 N, 95:18:56.880 W
571,HOUSTON 29,571,29.6872,-95.3354, 29:41:13.920 N, 95:20:07.440 W
572,HOUSTON 30,572,29.6996,-95.3102, 29:41:58.560 N, 95:18:36.720 W
573,GALENA PARK 10,573,29.7308,-95.2715, 29:43:50.880 N, 95:16:17.400 W
574,GALENA PARK 11,574,29.762,-95.2759, 29:45:43.200 N, 95:16:33.240 W
575,HOUSTON 31,575,29.7549,-95.3328, 29:45:17.640 N, 95:19:58.080 W
576,HOUSTON 32,576,29.7349,-95.3477, 29:44:05.640 N, 95:20:51.720 W
577,HOUSTON 33,577,29.7494,-95.3689, 29:44:57.840 N, 95:22:08.040 W
578,HOUSTON 34,578,29.7494,-95.3689, 29:44:57.840 N, 95:22:08.040 W
579,HOUSTON 35,579,29.7459,-95.383, 29:44:45.240 N, 95:22:58.800 W
580,GALENA PARK 12,580,29.7123,-95.2876, 29:42:44.280 N, 95:17:15.360 W
581,HOUSTON 36,581,29.7647,-95.3128, 29:45:52.920 N, 95:18:46.080 W
582,GALENA PARK 13,582,29.781,-95.2829, 29:46:51.600 N, 95:16:58.440 W
583,HOUSTON 37,583,29.7238,-95.319, 29:43:25.680 N, 95:19:08.400 W
584,HOUSTON 38,584,29.67,-95.3546, 29:40:12.000 N, 95:21:16.560 W
585,RICHMOND 1,585,29.6938,-95.7289, 29:41:37.680 N, 95:43:44.040 W
586,RICHMOND 2,586,29.7552,-95.8379, 29:45:18.720 N, 95:50:16.440 W
587,RICHMOND 3,587,29.71,-95.8365, 29:42:36.000 N, 95:50:11.400 W
588,RICHMOND 4,588,29.7062,-95.8094, 29:42:22.320 N, 95:48:33.840 W
589,RICHMOND 5,589,29.6971,-95.7837, 29:41:49.560 N, 95:47:01.320 W
590,RICHMOND 6,590,29.7247,-95.8111, 29:43:28.920 N, 95:48:39.960 W
591,KATY 83,591,29.7403,-95.7592, 29:44:25.080 N, 95:45:33.120 W
592,RICHMOND 7,592,29.7481,-95.7946, 29:44:53.160 N, 95:47:40.560 W
593,FULSHEAR 3,593,29.677,-95.8572, 29:40:37.200 N, 95:51:25.920 W
594,RICHMOND 8,594,29.7328,-95.839, 29:43:58.080 N, 95:50:20.400 W
595,RICHMOND 9,595,29.6667,-95.8074, 29:40:00.120 N, 95:48:26.640 W
596,RICHMOND 10,596,29.724,-95.7772, 29:43:26.400 N, 95:46:37.920 W
597,RICHMOND 11,597,29.714,-95.7538, 29:42:50.400 N, 95:45:13.680 W
598,RICHMOND 12,598,29.6564,-95.7434, 29:39:23.040 N, 95:44:36.240 W
599,RICHMOND 13,599,29.67,-95.7301, 29:40:12.000 N, 95:43:48.360 W
600,RICHMOND 14,600,29.694,-95.751, 29:41:38.400 N, 95:45:03.600 W
601,HOUSTON 39,601,29.8689,-95.4878, 29:52:08.040 N, 95:29:16.080 W
602,SPRING 6,602,29.9194,-95.4008, 29:55:09.840 N, 95:24:02.880 W
603,SPRING 7,603,29.9553,-95.4614, 29:57:19.080 N, 95:27:41.040 W
604,CYPRESS 39,604,29.8922,-95.5387, 29:53:31.920 N, 95:32:19.320 W
605,HOUSTON 40,605,29.8948,-95.4822, 29:53:41.280 N, 95:28:55.920 W
606,BELLAIRE 20,606,29.8817,-95.5123, 29:52:54.120 N, 95:30:44.280 W
